road,start node,end node,AADT
12750,183800407,7127557411,-375807.84
7595,183944976,183918749,4310.6494
610,6969216440,6969216443,163280.16
3429,183832497,6753377206,-439903.84
10631,183962655,183891557,4311.6494
11334,183920229,183840680,4311.6494
11734,183832452,7199503870,-363775.84
9137,2654205440,183832460,0.14960873
8590,183785714,6950246395,-405903.84
8703,183776947,183776950,4306.6494
3029,183830745,7265562043,-352479.84
718,183899288,6766453912,-438255.84
4917,7168837308,7168837310,168000.16
9756,7132285166,7132285165,167104.16
5475,183941649,183941652,4309.6494
13286,183842552,183814862,4307.6494
12245,8105835417,183951654,0.14960873
10191,7601349313,7601349315,178080.16
6733,8111847731,183861180,0.14960873
4593,6979767560,6979767563,163520.16
9284,7168136308,7085806503,169680.16
8970,6788254733,183856053,0.14960873
7947,8411584928,8411584929,197120.16
12585,7079521007,7079521005,165888.16
1923,8114062101,8114062107,190128.16
7095,183928220,183928229,4309.6494
9978,7066183498,183905981,0.14960873
5653,8110362188,8110362187,190048.16
8701,183776947,183832424,4305.1494
8903,183971581,183937413,4311.1494
6641,183902928,8428624777,-154687.84
5983,6950796910,6950796908,162880.16
9635,183952320,183864086,4311.6494
2685,8430068834,183876372,0.14960873
1284,8111847740,8428456457,183424.16
1263,183927829,183927567,4310.1494
2078,6973075314,6973075324,163392.16
4230,4105930031,3042200151,127872.15
7059,6970968559,183962661,0.14960873
11221,183924795,8428407894,-154943.84
8813,183800397,183793420,4306.6494
10602,7627846759,7627846772,178768.16
9803,183882334,8398528521,-159647.84
941,183941667,6829753452,-427823.84
2754,8411584939,8411584928,197120.16
8987,183799770,183799759,4307.1494
7006,183943474,183902299,4311.1494
6099,183917939,183896411,4309.6494
12344,183777047,8428456464,-153695.84
9559,8424358899,8424358896,197376.16
6681,6950234971,2131875262,0.14960873
7183,183902299,6866308951,-421247.84
949,8428523563,8428523552,197472.16
1918,2060324634,2060324611,48284.15
8361,7566016435,7566016436,177248.16
8624,7308542180,7166476520,174272.16
7157,8424358896,8424358899,197376.16
10571,6866308934,6973075330,158656.16
11822,7288246904,183873473,0.14960873
10003,183820236,183820252,4307.6494
7366,8428297747,7071554792,187952.16
10954,183945590,183945552,4310.1494
11536,7183528244,7183528240,168304.16
4911,183868399,183902473,4308.1494
3196,183916760,183921967,4309.1494
9013,3665397919,183812479,0.14960873
1235,183958454,183927371,4311.1494
12118,183935724,183936197,4310.1494
6619,8428941907,7984593371,106384.15
6845,8113919864,8113919856,190112.16
7148,183794806,183951339,4303.6494
831,183839499,183839503,4308.6494
7228,6973815611,6973815600,163440.16
10163,7270829483,5929702983,177376.16
12753,7211247987,7211206084,168944.16
1493,183904020,7165858171,-370127.84
13377,183924774,183934110,4309.6494
10438,4562886601,4562886612,106928.15
2714,7116024394,183911101,0.14960873
9054,183897824,7634452266,-290143.84
12786,8418028707,7301705426,166384.16
1009,6951532940,6951532950,162880.16
3529,7187285159,7187285166,168416.16
9651,6788230499,6909154071,156512.16
9447,183928229,183928220,4309.6494
10047,8428344372,7087403357,186528.16
13191,183935737,183936220,4310.1494
6645,6968266730,6968266743,163264.16
1059,4562887030,4562886878,106920.15
9772,2722360300,2722360282,63780.15
4191,183906662,183906664,4309.6494
8727,183832430,183936131,4305.1494
6052,183780610,2722360312,-1127159.9
3901,183913036,7199513891,-364495.84
6292,7148158886,7148158885,167488.16
473,7211247998,7211206083,168944.16
4531,8122461076,183936212,0.14960873
4809,183925422,183782339,4313.1494
8995,183877604,183939616,4306.1494
11451,183833152,183833157,4307.6494
492,183830726,183983565,4304.1494
7164,8428196965,6970968562,196928.16
7088,183924792,5448150264,-663383.9
2679,183870122,183921986,4307.1494
4569,183830743,183830739,4307.6494
4725,183882327,183951414,4307.1494
2005,183963637,183965684,4310.1494
9930,6788254726,6788254721,159056.16
7117,6501199114,6501199115,152336.16
6124,183897817,183800571,4311.1494
8082,183893713,183893674,4308.6494
7924,6969216444,7308542180,156160.16
12470,183897842,183897828,4308.6494
3735,183884121,183884117,4308.6494
11853,7361689594,183835184,0.14960873
5968,183868862,183877617,4309.1494
5422,183923993,183924017,4309.1494
1869,7282122137,183940598,0.14960873
11530,183904244,183901850,4309.6494
12039,183942197,183910587,4311.1494
5191,183832515,183776971,4309.1494
8475,6979835095,6979835104,163536.16
3461,8411584967,183897596,0.14960873
6925,8110649094,183941664,0.14960873
9880,8111318657,8123518496,189792.16
2041,8110362149,183806022,0.14960873
994,183861403,8428243175,-154431.84
12028,2937774083,2937774082,68832.15
10176,183926892,183902762,4309.6494
7185,183902299,7120717684,-377823.84
8208,2722360329,183780609,0.14960873
6531,7168837306,7168837305,168000.16
6085,8428297418,8428292005,197456.16
3867,183832391,183832389,4308.1494
5671,183992692,7127833789,-377391.84
8052,8429128434,8429128425,197472.16
9996,6788230505,6788230504,159056.16
354,183936204,183935727,4309.6494
11825,183921973,183921967,4310.1494
7325,7161600882,6829753452,86368.15
8428,6972745509,183873457,0.14960873
7203,7436471670,6788230505,116768.15
11380,7134838480,7134838483,167168.16
10913,7127833789,7127833787,166976.16
3920,183910587,183910595,4309.1494
1996,8113740918,7180682748,147600.16
62,183969749,183830737,4313.1494
1067,183919587,183919556,4309.6494
7418,8393359237,183937319,0.14960873
3285,183777031,183777028,4306.1494
9836,7168837293,7168837321,168000.16
912,183873451,7769804564,-266847.84
2486,183900894,183864501,4309.6494
8843,7079520992,7079509474,165888.16
5704,183826447,7200197163,-363647.84
894,7127833787,183992692,0.14960873
4381,8424358897,8424358896,197376.16
12576,183943456,183919696,4310.1494
10478,183952291,183894607,4311.6494
12565,183834008,6902050030,-414559.84
7280,7081790958,7081790959,165920.16
9819,1955233987,183826447,0.14960873
5324,6957604133,6957604128,163024.16
13305,7168837315,183937337,0.14960873
2466,2864838202,183922022,0.14960873
11826,183921973,7134838484,-375599.84
8325,2937774109,2937774112,68832.15
4276,6950794062,6950794069,162880.16
10300,4562886877,4562886625,106928.15
6867,183780638,183780631,4306.1494
8121,2722307168,7127277886,551392.1
7608,183916119,7145689232,-373695.84
142,183892690,7189320816,-366015.84
3607,8393473499,8393473498,196672.16
1,4562889291,4562888528,106904.15
664,7183422341,7183422339,168288.16
9632,183952320,183894889,4312.1494
8833,183843212,183843225,4307.6494
6378,1864946923,1864947442,43704.15
1199,6863099418,6863099420,160816.16
12452,183904141,183897810,4308.6494
3460,8411584967,183913870,0.14960873
4574,183830743,183935713,4305.1494
1320,183862523,183898996,4307.6494
4638,183905935,183833991,4311.1494
6829,183810651,183821541,4306.6494
9558,8424358899,8424358896,197376.16
6217,1999307883,2260401546,41352.15
13099,8425612824,8112172793,94688.15
10959,183891231,183866369,4309.6494
5462,183951646,183937339,4310.6494
2276,183941261,183887217,4311.1494
11316,6979705278,183873476,0.14960873
11867,8428561995,183777271,0.14960873
285,183777061,8110902535,-207839.84
5892,6785875140,6785875165,159008.16
7770,6753377191,183896176,0.14960873
1002,183937366,183878255,4311.1494
13407,183830242,183830239,4307.1494
8845,7079520992,7079520985,165888.16
3398,8110649095,8110649094,190048.16
4873,2937774087,2937774084,68832.15
4403,183829856,183829853,4307.1494
8935,183903830,183903897,4309.6494
878,3419834922,2722363891,89384.15
10071,183921753,7050980867,-389887.84
12290,6776273755,6776273744,158784.16
7514,183951486,183934106,4311.1494
13183,183882311,8424358896,-155263.84
8844,7079520992,7079520985,165888.16
8188,183983512,183877985,4313.1494
11883,8339038411,8114006507,200112.16
9019,2722360275,2722360307,63780.15
4869,7764532576,183856932,0.14960873
12021,6979767545,8114006499,139712.16
2217,6951413331,6951413338,162880.16
9252,6785802986,6785802985,158976.16
4168,1871373146,1871373205,43840.15
4151,3042200156,7873110552,676800.1
13382,183896411,2079429724,-1018979.9
13266,6986989089,183826474,0.14960873
5992,183844828,183844824,4307.1494
13167,183832506,183835203,4307.6494
1224,183937317,8429178826,-154943.84
3232,183910633,8429053860,-154671.84
7720,183952305,183843212,4311.6494
10185,183935698,183935689,4309.1494
8610,183840684,183776965,4309.1494
7142,183935717,183936169,4309.6494
6526,7265562048,8459847553,145168.16
8092,183830715,183920215,4305.1494
479,183929094,183904758,4310.6494
1356,2722360310,2722360312,63780.15
12849,183830723,8111587519,-208159.84
8134,7211247997,7211206084,168944.16
6842,8111575767,8111575781,190064.16
565,183928210,183896182,4310.1494
2295,183786097,1632101720,-723519.9
2045,8110362149,8110362151,190048.16
4228,4105930031,183793769,0.14960873
4382,8424358897,8424358893,197408.16
11881,8339038411,183896313,0.14960873
511,8084247202,183868369,0.14960873
3756,183951118,4095531929,-894383.9
6116,183895816,183895835,4309.6494
5505,183904058,183904051,4309.6494
11638,8428297752,6948053716,198976.16
12836,6769420053,183864726,0.14960873
6232,4095533647,4095533660,95968.15
5859,183888596,183888601,4308.6494
11713,7165858171,7165858173,167888.16
10739,4068942425,183883075,0.14960873
1814,6948153689,6948153693,162800.16
12163,8122461080,8122461076,190352.16
9360,8459847532,8459847523,198240.16
3648,183941891,8122547421,-207263.84
5010,7539686861,7079509464,100816.15
11192,7168837318,7168837321,168000.16
2140,8393473497,3337049479,648901.1
7671,183922338,183904193,4309.6494
11818,183888016,183887956,4308.6494
6415,4562887876,4562887878,106904.15
5460,183951646,183951636,4309.6494
7052,7059198766,183777249,0.14960873
6359,6950234967,4562886879,275024.16
4108,183941632,183934132,4309.6494
2023,183830759,183830763,4307.1494
1466,183835162,183835171,4307.1494
11784,183953589,183953598,4310.1494
6746,7799844930,183963481,0.14960873
11702,1955186782,183794304,0.14960873
11733,183832452,7199503870,-363791.84
120,8418028714,6753377201,215336.16
4038,7361689591,5915185819,187488.16
2849,183777257,7244261456,-355711.84
4783,8111587517,8111587519,190048.16
2096,183833991,183867003,4306.6494
12173,7668197037,7668197040,179664.16
1325,8411584963,7130074351,181088.16
7250,183904196,7153569214,-372255.84
1062,4562887030,4562887027,106928.15
360,6950246393,5407291747,192888.16
1101,183776941,183776940,4306.6494
8717,183903145,183903141,4309.1494
107,7138527880,7138554286,167280.16
2171,3337049458,8393473499,902816.1
6920,183815564,7192774134,-364783.84
6839,8111575767,8111575781,190064.16
6938,6924388222,6924388231,162272.16
67,183969749,183985529,4310.6494
5189,183832515,183835213,4307.1494
4184,183898857,183841755,4311.1494
10311,183835184,183776931,4308.1494
10777,183835203,183947335,4304.6494
11876,7184325487,183877530,0.14960873
12150,7127817083,183992692,0.14960873
803,7601349319,7601349306,178080.16
9935,8111318654,8123518496,189792.16
11241,183852600,183852596,4307.6494
12388,183879596,183883776,4308.6494
6040,183936197,183936195,4310.6494
6889,7087403357,8428344372,137904.16
4231,4105930031,3042200157,127872.15
1238,6788254723,183856056,0.14960873
1762,183864730,183870988,4307.6494
3369,183936157,183936162,4310.6494
2273,6957391429,6957391428,163008.16
10037,183900279,7081790958,-384463.84
86,183962766,183962769,4310.6494
11597,183780966,183780986,4306.6494
3819,7079521004,7539686871,156208.16
13034,183908841,8111575781,-208847.84
12739,8110362156,8110362154,190048.16
2435,183924769,183924765,4310.1494
6702,183978611,6825017390,-428943.84
423,183933102,183870122,4311.1494
13170,8428456457,8111847740,95008.15
8175,7282494012,7282494006,170656.16
2029,183830759,183935730,4306.1494
10906,183891549,183891557,4309.1494
7941,183910574,183862532,4310.6494
4609,7361689592,183835184,0.14960873
719,183844820,183844824,4307.6494
8669,183878710,183878716,4308.6494
9626,7984593355,7984593371,187088.16
4612,7361689593,7361689592,172448.16
12261,8112172788,8112172787,190080.16
3415,183968753,183844122,4313.1494
61,183969749,183937409,4311.6494
12387,183879596,6784793672,-434927.84
6180,6785875171,6785875165,159008.16
11160,183908651,183941652,4307.6494
7212,183973311,183973307,4310.6494
1079,183878216,183878212,4307.6494
12652,183868416,183868413,4308.1494
398,7244268179,183962521,0.14960873
9063,6866308937,6771384077,162864.16
7251,183904196,183904193,4308.6494
2751,183898623,183902928,4309.6494
8732,183904193,183904177,4309.6494
5825,183928184,4105930037,-892391.9
10511,3042200151,7873110552,676800.1
11094,8315132377,8111179806,199136.16
13316,8424358888,8084247203,97040.15
9139,2654205440,2654205443,62196.15
9769,7079520997,7079520986,165888.16
7358,1864947989,1864948029,43708.15
7084,183911640,183911636,4308.6494
5339,6950246411,6782612321,166400.16
5777,4562886622,6950234967,-287903.84
4467,6776273744,183866359,0.14960873
4198,7071526473,6948053722,168288.16
7327,7161600882,183941664,0.14960873
11834,183913039,183979733,4308.1494
10035,183900279,183902515,4309.6494
12899,183911358,183910633,4309.6494
6029,8123518496,8111318657,190592.16
438,183971056,183856486,4313.1494
3036,183830745,183975973,4304.1494
10560,6786014186,6786014187,158992.16
10204,6788230503,6788230504,159056.16
3022,7079509482,6788254713,82080.15
2031,8111654324,8095362762,190416.16
8211,183873493,183873501,4308.1494
1521,8111053264,8111053263,190064.16
12622,6753516940,6753516957,158256.16
11313,7566016439,7566016436,177248.16
9921,8114006400,183783511,0.14960873
8063,8110649091,183958560,0.14960873
7866,183962657,183918774,4311.6494
371,7601349318,7601349311,178080.16
13307,7168837315,7168837313,168000.16
7061,6970968559,6970968565,163344.16
1812,7165858173,183904022,0.14960873
1983,183855732,183777241,4310.1494
13161,183825407,183895474,4306.6494
723,183844820,183979736,4304.6494
11096,8315132377,6948472702,187936.16
11225,183938209,7007439332,-397503.84
412,6866308982,6866308938,160864.16
4496,8383408972,183903853,0.14960873
5489,183866344,183898884,4308.1494
9166,183945593,183945599,4310.1494
12943,183964690,6968607933,-404319.84
4447,183784657,183784653,4305.6494
9126,183780997,183794829,4306.6494
7588,8110362190,8110362192,190048.16
5827,183928184,8428455393,-154975.84
837,183905981,7066183498,-387167.84
1880,183862532,183862529,4308.6494
6976,8110367978,183864945,0.14960873
1877,183815576,7192774134,-364783.84
634,183777245,183777249,4306.1494
4516,183945492,183840645,4312.1494
9422,7134753983,7134784389,167152.16
4999,183907753,183803596,4311.1494
9644,7168837296,7168837314,168000.16
10587,183921983,183870118,4310.1494
2259,1483916508,183776965,0.14960873
336,6863099403,6863099402,160800.16
4861,183786304,183799822,4306.1494
3318,183941639,183941641,4310.1494
2266,183951358,183951339,4310.1494
90,7129703924,7129703923,167040.16
8786,7539686870,7539686861,176688.16
9961,183895463,183903214,4309.1494
12564,183834008,6902050030,-414559.84
4769,183898642,8428624782,-154655.84
8547,183777264,183777267,4305.6494
4592,6979767560,6979767563,163520.16
7415,8112172774,7168837293,148480.16
11230,6957604126,6753377206,73328.15
2322,183962769,183962766,4310.6494
9658,8111179803,8111179808,190048.16
3931,183898648,183904141,4309.1494
5824,183928184,4105930037,-892391.9
130,183897820,183837912,4311.1494
9451,183928229,6944490646,-408111.84
4539,183899125,183871307,4309.6494
3739,6785875159,6785875158,159008.16
8293,183938664,183922338,4310.6494
679,7842099699,394488177,0.14960873
2582,8110902532,183777064,0.14960873
1478,7151285659,6948153698,110336.15
8431,6972745509,7171075394,159200.16
9060,6866308937,181758712,0.14960873
7199,183898122,183958004,4307.1494
2424,6968607933,183964690,0.14960873
12034,8428063786,7161521620,179872.16
6225,6782963254,183910456,0.14960873
2903,7168837310,7168837311,168000.16
7881,183934122,183903226,4311.1494
8091,183830715,183830712,4308.1494
1870,7282122137,7282122167,170656.16
1816,6948153689,1864948046,0.14960873
259,7161616891,7161600882,167808.16
1698,7130074348,7130074346,167056.16
5941,8110362153,183904184,0.14960873
11208,183922028,183913100,4309.1494
12202,8112202137,8112202144,190032.16
8759,183856067,183902290,4306.1494
11319,183847466,6969084878,-403247.84
10629,183962655,183962657,4311.1494
8102,8428759445,6950993064,198736.16
5810,6782612333,6782612332,158912.16
1978,7079930902,394488162,0.14960873
3018,6788254725,6788254724,159056.16
2340,183959429,183936858,4311.1494
3961,2722360241,2722360239,63780.15
10634,183962655,183971053,4310.6494
1529,7170981407,7170981395,168032.16
10015,183896170,6753377191,-440447.84
5548,183937384,183937369,4309.6494
3381,7071526480,7071526474,165680.16
4400,183829856,183829859,4307.1494
4890,183986194,183776935,4315.6494
2352,183794690,183888019,4303.6494
12431,7694402506,6784789876,142192.16
2881,7153787791,7153787795,167600.16
5296,7079509458,7079509459,165856.16
6219,7301705426,5915185814,181696.16
11242,183852600,183852596,4307.6494
11935,183897561,8459847546,-149327.84
294,183904197,8111318624,-208847.84
12158,6948053725,6948053733,162784.16
4215,8430612470,8430612466,197552.16
1131,183962923,183835141,4312.6494
11239,183852600,183852604,4307.6494
971,7217965809,7217965799,169136.16
9064,6866308937,6866308975,160864.16
9516,183936864,7535961512,-307311.84
4274,183898155,6979835095,-401839.84
1994,8113740918,7180682754,147600.16
4249,183776940,183936131,4302.6494
5549,183937384,183963637,4309.1494
3727,8111669219,8111669221,190064.16
10403,183856074,183856069,4308.1494
2501,183900260,183946637,4308.1494
8402,183777241,8114983935,-207135.84
7822,7174868684,7174868683,168112.16
10986,7134838477,7134838481,167168.16
8679,183892712,183935495,4307.6494
6361,6950234967,4562886622,275024.16
11606,7244261450,6948053711,83824.15
9743,7873110499,183777235,0.14960873
10743,7715170990,6829753469,140176.16
11448,183833152,6951357684,-406143.84
9630,7984593355,7984593356,187088.16
11933,183897561,7081790959,-384415.84
2893,7544018192,183853411,0.14960873
9859,183856451,183856130,4308.1494
8978,6950776998,6950776994,162848.16
11363,7539759038,7168837288,92816.15
7293,183910580,183953589,4308.1494
7003,183943474,183943456,4310.6494
1723,7168837321,7168837320,167984.16
1292,183954995,183956083,4309.6494
3197,183916760,183897320,4310.1494
5757,7873110509,7211247998,121440.15
8284,2260401546,2260401549,52968.15
4369,183937953,3049413439,-1072727.9
7889,7170932401,7170932396,167984.16
7349,183782339,183782354,4305.6494
11764,183945599,8111669220,-209167.84
10328,183840680,183920229,4305.6494
3962,2722360241,2722360239,63780.15
5034,7007465032,7007465033,164176.16
1672,183972631,183972474,4311.6494
12793,7282494006,6950796913,87296.15
3180,183867003,183866982,4308.6494
10967,183897846,183897847,4309.1494
13378,183924774,183934106,4309.6494
2488,8385918127,8114062101,90688.15
5203,183897795,183897798,4309.1494
12006,5929703089,5929703093,138944.16
344,183911076,183911080,4309.1494
779,7764532575,7764532569,181904.16
8515,1871373205,1871373146,43840.15
6577,183856499,183866369,4307.1494
13071,183834834,183856409,4306.6494
1712,8111316135,8111316129,190032.16
533,8111543304,183830722,0.14960873
11664,7189320823,7189320825,168448.16
12086,183887181,7200197163,-364111.84
12184,7127833801,7127817083,166976.16
2808,183898621,183904132,4308.6494
10145,183845132,183845124,4307.1494
11382,183865147,183865221,4308.6494
11443,183899135,183853411,4310.1494
11067,2937774117,2937774092,68832.15
8447,183830763,183935735,4305.1494
3942,8113686904,183897587,0.14960873
10059,7984593368,8428941910,177760.16
10195,7601349313,7059198766,108592.15
11294,7168113145,7168113159,167952.16
11397,183938843,183940810,4310.1494
8541,4562886618,4562886612,106928.15
3446,183918354,183918364,4310.1494
7843,7244261445,7244261452,169728.16
8292,183938664,183897798,4311.1494
433,8428456470,8428456464,197504.16
6262,183947703,183920210,4310.6494
8870,8110362178,7138554287,151024.16
1527,7170981407,7170981398,168032.16
9131,183913105,7148140382,-373231.84
4393,183892697,183892695,4308.6494
10144,7643137932,7643137940,179056.16
4104,183941632,183941627,4310.1494
6405,183887230,183856451,4311.1494
11882,8339038411,183896313,0.14960873
2982,183972009,183941875,4311.1494
2246,183887225,183856119,4309.6494
4588,6979767560,6979767561,163520.16
3410,183968753,183844151,4313.6494
5866,183938477,183938485,4310.1494
4028,8417878676,8417878677,197216.16
7573,7134838483,7134838480,167168.16
9900,7873110552,3042200151,554603.1
8163,6979705272,8428606926,133088.16
9014,7238719293,6948153698,83264.15
8992,8418028697,183835179,0.14960873
2224,183866328,183866344,4307.6494
9206,3337049450,3337049458,78184.15
1085,183867008,183867110,4308.6494
1217,7170932396,7170932401,167984.16
6651,183888953,183888909,4309.1494
5402,8110902528,8110902532,190048.16
12669,7129703939,7129703933,167040.16
3830,183936601,183938252,4309.6494
13358,8114062100,8114062099,190128.16
8261,8443102831,183947092,0.14960873
8952,6951413291,6951413286,162880.16
12260,6924388231,6924388230,162272.16
6098,183917939,183896411,4309.6494
9256,183862908,183878710,4307.6494
10754,6976674525,6976674516,163456.16
4803,183969704,183941649,4312.1494
4546,7627848693,7627848687,178752.16
7242,8425612822,183975980,0.14960873
10397,183830708,8110362175,-208367.84
11364,7539759038,7168837288,92816.15
5570,183777044,8428456457,-153679.84
11220,183924795,6950796916,-407023.84
8354,183894648,183894645,4309.1494
7680,6950820480,6931146679,163264.16
269,394488162,394488169,9242.149
2579,7085786382,7085786383,166016.16
9812,183777012,183777016,4306.1494
3471,183830756,183830750,4307.1494
4960,183944790,183911643,4310.6494
13208,8428491702,8428491705,197472.16
2773,183777011,183799759,4305.1494
6666,1864948029,1864947867,43700.15
4644,8418028705,8418028709,197232.16
10674,4562887550,4562887547,106904.15
4189,183904044,183904039,4308.6494
9809,8411584943,6948053730,197344.16
7332,183936134,183936149,4310.1494
5633,6957604121,6957604125,163024.16
6363,6950234967,4562886622,275024.16
4290,6950820482,6950844286,162880.16
5807,6782612333,6782612334,158912.16
11566,183888899,183888858,4308.6494
12922,1864946755,1864947637,43700.15
69,8428292005,183987691,0.14960873
10875,2722529972,2722529973,63784.15
1651,183880131,183880101,4308.1494
989,183830712,8110362164,-208367.84
7467,183958004,183777267,4314.1494
10642,183873483,183873488,4308.1494
7963,7081790959,7081790958,165920.16
12228,183913040,183936197,4308.6494
6806,8429128422,183907753,0.14960873
1915,2060324634,183904094,0.14960873
13389,8111316129,183889090,0.14960873
10409,7085786377,7085786374,166016.16
4744,3665397921,183794903,0.14960873
8400,183777241,183855732,4305.1494
3718,183958560,183960746,4310.6494
1463,4095533643,4095533641,95968.15
6673,7169528510,183777022,0.14960873
2095,183833991,183867003,4306.6494
3200,183871011,183871017,4309.1494
9197,8113820333,8113820325,190128.16
1738,7134784389,7134753983,167168.16
2172,6970968566,8428196970,132720.16
5388,183936166,183935713,4310.1494
4534,183901153,183889114,4310.1494
12742,183916121,6976674516,-402543.84
8523,183947904,183892681,4311.6494
4256,8123142924,8123142917,190336.16
2606,7071526479,6948053722,168288.16
4547,7627848693,7627848687,178752.16
484,8122547421,183941891,0.14960873
11715,6976662179,8111316135,139632.16
5848,183908102,183908057,4309.1494
6056,6788230495,7259972384,149136.16
11993,7627848686,7627846784,178720.16
11831,183913039,183936176,4309.1494
8879,8430433036,183916806,0.14960873
11542,7130233202,183898153,0.14960873
9258,183862908,183878697,4307.6494
12610,183947339,8428147596,-155215.84
4388,7436441855,183908893,0.14960873
3254,6986474053,183897575,0.14960873
10308,183835184,7361689594,-336159.84
635,183777245,183777249,4306.1494
4858,6979767549,6979767550,163536.16
7391,183873113,6950835544,-406559.84
9196,8113820333,8113820325,190128.16
4596,6788254736,183856053,0.14960873
8502,183940598,7282122137,-350607.84
4071,6948472708,183800946,0.14960873
3856,183895022,8459847518,-149327.84
6054,183938206,498697410,25932.15
3779,6866308938,6866308982,160880.16
10547,183879727,183973307,4307.1494
2587,8428196968,8428196969,197488.16
11918,183941710,183937953,4310.1494
6421,2722360242,2722360245,63780.15
7844,7244261445,7244261452,169728.16
6414,7130074346,7130074348,167056.16
9893,183937413,183937409,4309.1494
11575,8114963939,183938206,0.14960873
6735,8111847731,8111847740,190048.16
308,183893749,183924482,4308.6494
535,8111543304,8111587518,190080.16
3745,183853411,7544018192,-305215.84
3719,183958560,183960746,4310.6494
5207,183897795,183969708,4308.1494
7483,6948472734,6948472726,162800.16
4366,8428187893,8428187891,197472.16
2208,6957604123,183832497,0.14960873
9856,183895004,183904169,4308.6494
3101,7183422337,183937384,0.14960873
9186,7161521654,7161521620,167792.16
11565,6954355681,6745396456,73744.15
12178,183920215,183830715,4311.6494
4753,7079509462,7079521001,165888.16
1006,183895835,183895816,4309.1494
208,6753516900,6753516902,158256.16
12833,6950796924,6950796916,162880.16
13123,7205166266,7205166269,168848.16
1645,183970988,183878697,4312.1494
12459,183906714,7217965803,-361263.84
3847,183902508,183868373,4309.6494
4866,183903949,183794319,4312.1494
6952,183844147,183844122,4307.1494
9571,7130074352,7130074351,167088.16
529,183777089,8114373552,-207215.84
6721,183902294,183868430,4309.1494
11521,183873488,8084247207,-213199.84
640,8111587518,8111543304,190032.16
10895,183941662,8428305868,-155103.84
3902,183913036,183936169,4309.1494
3728,8111669219,8428147596,183408.16
2908,6931146679,6950820480,161984.16
6218,7301705426,5915185814,181696.16
6028,8123518496,8111318657,190592.16
2852,183777257,6948053716,-406223.84
1573,6785875149,6785875146,159008.16
3505,183809945,183809901,4307.6494
318,6776273760,6776273755,158784.16
11109,183879626,183914155,4308.6494
11112,7436492845,183892710,0.14960873
9316,183913046,183832403,4311.1494
1405,6745396456,183847370,0.14960873
13201,6966336676,6966336675,163264.16
852,183922022,6969216437,-403887.84
12345,183777047,6986759558,-399583.84
1063,4562887030,4562887547,106920.15
2285,183832456,2654205443,-1139235.9
8013,498697410,183871011,0.14960873
1188,8429178826,8428305874,197488.16
9417,183868395,183902469,4307.6494
171,7691880584,7691880583,180208.16
11991,7627848686,7627846759,178720.16
11723,183776938,183776940,4306.6494
1089,6951357684,183833152,0.14960873
11767,394487854,394487877,9244.149
9645,7168837296,7168837314,167984.16
5841,183878227,183882334,4308.1494
9995,6788230505,6788230506,159056.16
10687,7079520986,6950776989,168576.16
8768,8428491705,8428491702,197472.16
2142,7245005485,183891612,0.14960873
6767,6789816784,183856932,0.14960873
11115,7436492845,183892708,0.14960873
10352,183903919,183964197,4308.1494
12866,1864947795,1864946855,43704.15
11317,6979705278,183873476,0.14960873
1865,7148158885,7148140384,167488.16
8195,183871307,183871321,4308.1494
615,183919556,183903741,4309.6494
2666,183830739,183830737,4307.6494
12656,4562886626,4562886627,106928.15
8607,8429241621,183937327,0.14960873
2441,183892708,183965815,4307.1494
6870,183780638,8411584996,-156575.84
7557,7138554289,183830712,0.14960873
6833,183777309,183918012,4304.1494
8250,2079429724,183896411,0.14960873
1407,6745396456,183879290,0.14960873
4954,183878212,183878210,4307.6494
10879,183856130,183856119,4308.6494
12467,183897842,183897846,4309.1494
927,183848215,183870114,4307.6494
1045,6973636593,183848433,0.14960873
874,183887235,183887241,4309.6494
8174,7282494012,7282494006,170656.16
6731,8111847731,6986759558,164704.16
3388,8105812611,183951651,0.14960873
5837,183878227,8393901689,-160415.84
1436,7199513891,183832452,0.14960873
5246,183968677,183960305,4311.6494
9365,7601349311,7601349308,178080.16
2550,183776976,183776971,4306.1494
9312,183913046,183913043,4309.1494
5951,6957443501,6957414675,163008.16
13375,183924774,183924769,4310.1494
9899,7873110552,3042200156,554603.1
13197,183902762,183926892,4308.6494
7614,183937843,8113881590,-208735.84
4581,183979492,2722529972,-1128847.9
9610,6948053717,6948053715,162784.16
3019,7079509482,7079509475,165856.16
204,183856059,8110346544,-208623.84
2797,7627846778,7627846773,178768.16
5321,6957604133,6957604134,163024.16
8665,6771384078,6771397286,158656.16
8961,6788254713,6788254716,159056.16
9973,183882340,183878216,4308.6494
4877,2937774087,2937774085,68832.15
7355,183902924,183904137,4310.1494
7851,183938903,183910420,4310.6494
8469,7161521620,8428063786,141168.16
7816,183920154,183920155,4309.6494
1569,183938252,183923880,4311.1494
4705,2937774082,2937774084,68832.15
4296,8111432510,8111432509,190064.16
12825,183935486,183892713,4311.1494
2612,183794463,183794503,4306.6494
8745,4561001672,4561001667,106864.15
6185,7129703937,7129703925,167040.16
476,183929094,183916882,4309.6494
2528,4562886612,4562886600,106928.15
10350,183903919,183856916,4309.6494
9444,183808794,6944490634,-407103.84
13244,183784405,8113806812,-207407.84
3543,183905720,183895953,4308.6494
7631,183973307,4105930037,-892783.9
4870,7764532576,7764532557,181904.16
10869,7168113139,7168113162,167952.16
8743,8110362176,8110362177,190048.16
9521,183908660,8110649095,-209023.84
3933,183898648,183969708,4307.6494
